Date,Product_ID,Product,Category,Store,City,Price,Discount,Promotion,Inventory,Sales
2024-09-22,P024,Body Wash,Personal Care,S05,Chennai,267,5,0,132,56
2024-09-23,P024,Body Wash,Personal Care,S05,Chennai,246,0,0,76,56
2024-09-24,P024,Body Wash,Personal Care,S05,Chennai,269,5,0,139,61
2024-09-25,P024,Body Wash,Personal Care,S05,Chennai,250,5,0,90,49
2024-09-26,P024,Body Wash,Personal Care,S05,Chennai,259,5,0,49,41
2024-09-27,P024,Body Wash,Personal Care,S05,Chennai,249,10,1,84,105
2024-09-28,P024,Body Wash,Personal Care,S05,Chennai,241,5,0,139,90
2024-09-29,P024,Body Wash,Personal Care,S05,Chennai,272,5,0,77,62
2024-09-30,P024,Body Wash,Personal Care,S05,Chennai,269,0,0,38,39
2024-10-01,P024,Body Wash,Personal Care,S05,Chennai,314,0,0,108,50
2024-10-02,P024,Body Wash,Personal Care,S05,Chennai,227,20,1,130,135
2024-10-03,P024,Body Wash,Personal Care,S05,Chennai,264,0,0,77,53
2024-10-04,P024,Body Wash,Personal Care,S05,Chennai,277,5,0,33,44
2024-10-05,P024,Body Wash,Personal Care,S05,Chennai,342,5,0,113,40
2024-10-06,P024,Body Wash,Personal Care,S05,Chennai,283,0,0,63,50
2024-10-07,P024,Body Wash,Personal Care,S05,Chennai,287,0,0,27,36
2024-10-08,P024,Body Wash,Personal Care,S05,Chennai,266,5,0,120,42
2024-10-09,P024,Body Wash,Personal Care,S05,Chennai,247,8,0,64,56
2024-10-10,P024,Body Wash,Personal Care,S05,Chennai,250,5,0,106,64
2024-10-11,P024,Body Wash,Personal Care,S05,Chennai,290,0,0,58,48
2024-10-12,P024,Body Wash,Personal Care,S05,Chennai,293,0,0,82,64
2024-10-13,P024,Body Wash,Personal Care,S05,Chennai,312,0,0,40,42
2024-10-14,P024,Body Wash,Personal Care,S05,Chennai,304,0,0,118,34
2024-10-15,P024,Body Wash,Personal Care,S05,Chennai,290,0,0,193,50
2024-10-16,P024,Body Wash,Personal Care,S05,Chennai,297,0,0,148,45
2024-10-17,P024,Body Wash,Personal Care,S05,Chennai,253,5,0,106,42
2024-10-18,P024,Body Wash,Personal Care,S05,Chennai,274,0,0,58,48
2024-10-19,P024,Body Wash,Personal Care,S05,Chennai,299,5,0,126,54
2024-10-20,P024,Body Wash,Personal Care,S05,Chennai,285,5,0,66,60
2024-10-21,P024,Body Wash,Personal Care,S05,Chennai,210,15,1,136,79
2024-10-22,P024,Body Wash,Personal Care,S05,Chennai,278,0,0,237,48
2024-10-23,P024,Body Wash,Personal Care,S05,Chennai,278,0,0,192,45
2024-10-24,P024,Body Wash,Personal Care,S05,Chennai,293,0,0,156,36
2024-10-25,P024,Body Wash,Personal Care,S05,Chennai,295,0,0,114,42
2024-10-26,P024,Body Wash,Personal Care,S05,Chennai,223,25,1,98,146
2024-10-27,P024,Body Wash,Personal Care,S05,Chennai,318,0,0,55,43
2024-10-28,P024,Body Wash,Personal Care,S05,Chennai,266,0,0,123,44
2024-10-29,P024,Body Wash,Personal Care,S05,Chennai,264,5,0,77,46
2024-10-30,P024,Body Wash,Personal Care,S05,Chennai,295,0,0,33,44
2024-10-31,P024,Body Wash,Personal Care,S05,Chennai,283,8,0,81,43
2024-11-01,P024,Body Wash,Personal Care,S05,Chennai,284,0,0,144,65
2024-11-02,P024,Body Wash,Personal Care,S05,Chennai,284,5,0,72,72
2024-11-03,P024,Body Wash,Personal Care,S05,Chennai,226,5,0,145,128
2024-11-04,P024,Body Wash,Personal Care,S05,Chennai,244,20,1,126,147
2024-11-05,P024,Body Wash,Personal Care,S05,Chennai,256,0,0,70,56
2024-11-06,P024,Body Wash,Personal Care,S05,Chennai,233,0,0,134,78
2024-11-07,P024,Body Wash,Personal Care,S05,Chennai,294,0,0,67,67
2024-11-08,P024,Body Wash,Personal Care,S05,Chennai,289,0,0,106,58
2024-11-09,P024,Body Wash,Personal Care,S05,Chennai,283,5,0,106,94
2024-11-10,P024,Body Wash,Personal Care,S05,Chennai,299,0,0,167,87
2024-11-11,P024,Body Wash,Personal Care,S05,Chennai,253,0,0,116,51
2024-11-12,P024,Body Wash,Personal Care,S05,Chennai,264,8,0,41,75
2024-11-13,P024,Body Wash,Personal Care,S05,Chennai,244,0,0,98,84
2024-11-14,P024,Body Wash,Personal Care,S05,Chennai,249,0,0,110,82
2024-11-15,P024,Body Wash,Personal Care,S05,Chennai,290,5,0,138,53
2024-11-16,P024,Body Wash,Personal Care,S05,Chennai,273,5,0,54,84
2024-11-17,P024,Body Wash,Personal Care,S05,Chennai,315,0,0,132,82
2024-11-18,P024,Body Wash,Personal Care,S05,Chennai,265,0,0,90,42
2024-11-19,P024,Body Wash,Personal Care,S05,Chennai,306,0,0,138,71
2024-11-20,P024,Body Wash,Personal Care,S05,Chennai,286,5,0,79,59
2024-11-21,P024,Body Wash,Personal Care,S05,Chennai,297,5,0,99,79
2024-11-22,P024,Body Wash,Personal Care,S05,Chennai,273,0,0,27,72
2024-11-23,P024,Body Wash,Personal Care,S05,Chennai,264,0,0,101,92
2024-11-24,P024,Body Wash,Personal Care,S05,Chennai,235,8,0,107,124
2024-11-25,P024,Body Wash,Personal Care,S05,Chennai,276,0,0,34,73
2024-11-26,P024,Body Wash,Personal Care,S05,Chennai,256,0,0,136,69
2024-11-27,P024,Body Wash,Personal Care,S05,Chennai,244,0,0,78,58
2024-11-28,P024,Body Wash,Personal Care,S05,Chennai,290,0,0,98,70
2024-11-29,P024,Body Wash,Personal Care,S05,Chennai,231,0,0,33,65
2024-11-30,P024,Body Wash,Personal Care,S05,Chennai,282,8,0,119,102
2024-12-01,P024,Body Wash,Personal Care,S05,Chennai,303,0,0,33,86
2024-12-02,P024,Body Wash,Personal Care,S05,Chennai,274,8,0,119,68
2024-12-03,P024,Body Wash,Personal Care,S05,Chennai,282,5,0,38,81
2024-12-04,P024,Body Wash,Personal Care,S05,Chennai,231,0,0,91,101
2024-12-05,P024,Body Wash,Personal Care,S05,Chennai,307,0,0,116,83
2024-12-06,P024,Body Wash,Personal Care,S05,Chennai,196,25,1,121,129
2024-12-07,P024,Body Wash,Personal Care,S05,Chennai,258,5,0,46,75
2024-12-08,P024,Body Wash,Personal Care,S05,Chennai,258,8,0,82,78
2024-12-09,P024,Body Wash,Personal Care,S05,Chennai,208,5,0,139,104
2024-12-10,P024,Body Wash,Personal Care,S05,Chennai,295,8,0,69,70
2024-12-11,P024,Body Wash,Personal Care,S05,Chennai,281,5,0,103,52
2024-12-12,P024,Body Wash,Personal Care,S05,Chennai,287,8,0,26,77
2024-12-13,P024,Body Wash,Personal Care,S05,Chennai,280,0,0,83,73
2024-12-14,P024,Body Wash,Personal Care,S05,Chennai,242,5,0,145,109
2024-12-15,P024,Body Wash,Personal Care,S05,Chennai,261,0,0,162,73
2024-12-16,P024,Body Wash,Personal Care,S05,Chennai,254,8,0,95,67
2024-12-17,P024,Body Wash,Personal Care,S05,Chennai,303,0,0,22,73
2024-12-18,P024,Body Wash,Personal Care,S05,Chennai,289,0,0,117,67
2024-12-19,P024,Body Wash,Personal Care,S05,Chennai,201,8,0,43,74
2024-12-20,P024,Body Wash,Personal Care,S05,Chennai,267,5,0,111,73
2024-12-21,P024,Body Wash,Personal Care,S05,Chennai,271,8,0,129,116
2024-12-22,P024,Body Wash,Personal Care,S05,Chennai,299,0,0,57,72
2024-12-23,P024,Body Wash,Personal Care,S05,Chennai,215,0,0,90,70
2024-12-24,P024,Body Wash,Personal Care,S05,Chennai,258,5,0,122,85
2024-12-25,P024,Body Wash,Personal Care,S05,Chennai,207,8,0,31,91
2024-12-26,P024,Body Wash,Personal Care,S05,Chennai,251,15,1,87,145
2024-12-27,P024,Body Wash,Personal Care,S05,Chennai,282,0,0,25,62
2024-12-28,P024,Body Wash,Personal Care,S05,Chennai,294,0,0,142,94
2024-12-29,P024,Body Wash,Personal Care,S05,Chennai,230,20,1,119,214
2024-12-30,P024,Body Wash,Personal Care,S05,Chennai,241,5,0,44,75
2024-12-31,P024,Body Wash,Personal Care,S05,Chennai,222,25,1,132,118
2023-01-01,P024,Body Wash,Personal Care,S06,Hyderabad,262,0,0,213,52
2023-01-02,P024,Body Wash,Personal Care,S06,Hyderabad,255,5,0,175,38
2023-01-03,P024,Body Wash,Personal Care,S06,Hyderabad,258,0,0,132,43
2023-01-04,P024,Body Wash,Personal Care,S06,Hyderabad,248,5,0,84,48
2023-01-05,P024,Body Wash,Personal Care,S06,Hyderabad,269,5,0,47,37
2023-01-06,P024,Body Wash,Personal Care,S06,Hyderabad,290,0,0,114,45
2023-01-07,P024,Body Wash,Personal Care,S06,Hyderabad,273,5,0,68,46
2023-01-08,P024,Body Wash,Personal Care,S06,Hyderabad,250,5,0,20,48
2023-01-09,P024,Body Wash,Personal Care,S06,Hyderabad,196,25,1,135,69
2023-01-10,P024,Body Wash,Personal Care,S06,Hyderabad,228,15,1,47,88
2023-01-11,P024,Body Wash,Personal Care,S06,Hyderabad,269,0,0,124,51
2023-01-12,P024,Body Wash,Personal Care,S06,Hyderabad,248,5,0,81,43
2023-01-13,P024,Body Wash,Personal Care,S06,Hyderabad,237,20,1,99,81
2023-01-14,P024,Body Wash,Personal Care,S06,Hyderabad,268,0,0,42,57
2023-01-15,P024,Body Wash,Personal Care,S06,Hyderabad,289,5,0,81,46
2023-01-16,P024,Body Wash,Personal Care,S06,Hyderabad,241,8,0,26,55
2023-01-17,P024,Body Wash,Personal Care,S06,Hyderabad,250,0,0,108,49
2023-01-18,P024,Body Wash,Personal Care,S06,Hyderabad,247,5,0,60,48
2023-01-19,P024,Body Wash,Personal Care,S06,Hyderabad,223,20,1,95,93
2023-01-20,P024,Body Wash,Personal Care,S06,Hyderabad,264,10,1,27,68
2023-01-21,P024,Body Wash,Personal Care,S06,Hyderabad,242,5,0,122,55
2023-01-22,P024,Body Wash,Personal Care,S06,Hyderabad,278,0,0,70,52
2023-01-23,P024,Body Wash,Personal Care,S06,Hyderabad,249,5,0,143,53
2023-01-24,P024,Body Wash,Personal Care,S06,Hyderabad,266,5,0,110,33
2023-01-25,P024,Body Wash,Personal Care,S06,Hyderabad,222,25,1,138,92
2023-01-26,P024,Body Wash,Personal Care,S06,Hyderabad,252,0,0,104,34
2023-01-27,P024,Body Wash,Personal Care,S06,Hyderabad,259,0,0,69,35
2023-01-28,P024,Body Wash,Personal Care,S06,Hyderabad,319,0,0,42,27
2023-01-29,P024,Body Wash,Personal Care,S06,Hyderabad,236,5,0,87,63
2023-01-30,P024,Body Wash,Personal Care,S06,Hyderabad,259,8,0,59,28
2023-01-31,P024,Body Wash,Personal Care,S06,Hyderabad,302,5,0,25,34
2023-02-01,P024,Body Wash,Personal Care,S06,Hyderabad,270,0,0,91,47
2023-02-02,P024,Body Wash,Personal Care,S06,Hyderabad,283,5,0,58,33
2023-02-03,P024,Body Wash,Personal Care,S06,Hyderabad,285,0,0,134,46
2023-02-04,P024,Body Wash,Personal Care,S06,Hyderabad,308,0,0,83,51
2023-02-05,P024,Body Wash,Personal Care,S06,Hyderabad,239,0,0,39,44
2023-02-06,P024,Body Wash,Personal Care,S06,Hyderabad,272,0,0,112,53
2023-02-07,P024,Body Wash,Personal Care,S06,Hyderabad,271,0,0,77,35
2023-02-08,P024,Body Wash,Personal Care,S06,Hyderabad,274,5,0,31,46
2023-02-09,P024,Body Wash,Personal Care,S06,Hyderabad,255,5,0,131,38
2023-02-10,P024,Body Wash,Personal Care,S06,Hyderabad,309,0,0,103,28
2023-02-11,P024,Body Wash,Personal Care,S06,Hyderabad,269,5,0,47,56
2023-02-12,P024,Body Wash,Personal Care,S06,Hyderabad,216,25,1,142,135
2023-02-13,P024,Body Wash,Personal Care,S06,Hyderabad,207,8,0,97,45
2023-02-14,P024,Body Wash,Personal Care,S06,Hyderabad,283,5,0,60,37
2023-02-15,P024,Body Wash,Personal Care,S06,Hyderabad,266,0,0,113,35
2023-02-16,P024,Body Wash,Personal Care,S06,Hyderabad,297,0,0,81,32
2023-02-17,P024,Body Wash,Personal Care,S06,Hyderabad,277,5,0,40,41
2023-02-18,P024,Body Wash,Personal Care,S06,Hyderabad,245,0,0,148,54
2023-02-19,P024,Body Wash,Personal Care,S06,Hyderabad,279,15,1,47,101
2023-02-20,P024,Body Wash,Personal Care,S06,Hyderabad,270,5,0,106,33
2023-02-21,P024,Body Wash,Personal Care,S06,Hyderabad,277,8,0,72,34
2023-02-22,P024,Body Wash,Personal Care,S06,Hyderabad,257,8,0,33,39
2023-02-23,P024,Body Wash,Personal Care,S06,Hyderabad,319,0,0,102,33
2023-02-24,P024,Body Wash,Personal Care,S06,Hyderabad,268,0,0,62,40
2023-02-25,P024,Body Wash,Personal Care,S06,Hyderabad,244,0,0,122,64
2023-02-26,P024,Body Wash,Personal Care,S06,Hyderabad,300,0,0,68,54
2023-02-27,P024,Body Wash,Personal Care,S06,Hyderabad,291,0,0,32,36
2023-02-28,P024,Body Wash,Personal Care,S06,Hyderabad,238,8,0,115,36
2023-03-01,P024,Body Wash,Personal Care,S06,Hyderabad,245,5,0,167,51
2023-03-02,P024,Body Wash,Personal Care,S06,Hyderabad,293,5,0,138,29
2023-03-03,P024,Body Wash,Personal Care,S06,Hyderabad,278,0,0,104,34
2023-03-04,P024,Body Wash,Personal Care,S06,Hyderabad,218,15,1,97,93
2023-03-05,P024,Body Wash,Personal Care,S06,Hyderabad,247,0,0,31,66
2023-03-06,P024,Body Wash,Personal Care,S06,Hyderabad,268,0,0,106,43
2023-03-07,P024,Body Wash,Personal Care,S06,Hyderabad,290,5,0,69,37
2023-03-08,P024,Body Wash,Personal Care,S06,Hyderabad,221,15,1,81,84
2023-03-09,P024,Body Wash,Personal Care,S06,Hyderabad,292,5,0,52,29
2023-03-10,P024,Body Wash,Personal Care,S06,Hyderabad,280,5,0,108,45
2023-03-11,P024,Body Wash,Personal Care,S06,Hyderabad,240,0,0,40,68
2023-03-12,P024,Body Wash,Personal Care,S06,Hyderabad,241,15,1,147,99
2023-03-13,P024,Body Wash,Personal Care,S06,Hyderabad,282,0,0,104,43
2023-03-14,P024,Body Wash,Personal Care,S06,Hyderabad,315,0,0,67,37
2023-03-15,P024,Body Wash,Personal Care,S06,Hyderabad,248,10,1,109,81
2023-03-16,P024,Body Wash,Personal Care,S06,Hyderabad,221,10,1,29,80
2023-03-17,P024,Body Wash,Personal Care,S06,Hyderabad,273,8,0,140,41
2023-03-18,P024,Body Wash,Personal Care,S06,Hyderabad,308,0,0,84,56
2023-03-19,P024,Body Wash,Personal Care,S06,Hyderabad,304,5,0,125,67
2023-03-20,P024,Body Wash,Personal Care,S06,Hyderabad,242,8,0,78,47
2023-03-21,P024,Body Wash,Personal Care,S06,Hyderabad,213,25,1,124,65
2023-03-22,P024,Body Wash,Personal Care,S06,Hyderabad,261,0,0,198,39
2023-03-23,P024,Body Wash,Personal Care,S06,Hyderabad,230,25,1,116,82
2023-03-24,P024,Body Wash,Personal Care,S06,Hyderabad,254,0,0,85,31
2023-03-25,P024,Body Wash,Personal Care,S06,Hyderabad,271,5,0,35,50
2023-03-26,P024,Body Wash,Personal Care,S06,Hyderabad,262,5,0,138,48
2023-03-27,P024,Body Wash,Personal Care,S06,Hyderabad,265,5,0,94,44
2023-03-28,P024,Body Wash,Personal Care,S06,Hyderabad,297,0,0,68,26
2023-03-29,P024,Body Wash,Personal Care,S06,Hyderabad,246,5,0,30,38
2023-03-30,P024,Body Wash,Personal Care,S06,Hyderabad,246,5,0,86,48
2023-03-31,P024,Body Wash,Personal Care,S06,Hyderabad,244,10,1,141,94
2023-04-01,P024,Body Wash,Personal Care,S06,Hyderabad,259,8,0,180,59
2023-04-02,P024,Body Wash,Personal Care,S06,Hyderabad,285,5,0,120,60
2023-04-03,P024,Body Wash,Personal Care,S06,Hyderabad,247,5,0,69,51
2023-04-04,P024,Body Wash,Personal Care,S06,Hyderabad,250,5,0,127,51
2023-04-05,P024,Body Wash,Personal Care,S06,Hyderabad,309,0,0,93,34
2023-04-06,P024,Body Wash,Personal Care,S06,Hyderabad,291,5,0,53,40
2023-04-07,P024,Body Wash,Personal Care,S06,Hyderabad,247,8,0,80,53
2023-04-08,P024,Body Wash,Personal Care,S06,Hyderabad,296,0,0,29,51
2023-04-09,P024,Body Wash,Personal Care,S06,Hyderabad,262,8,0,107,53
2023-04-10,P024,Body Wash,Personal Care,S06,Hyderabad,276,0,0,57,50
2023-04-11,P024,Body Wash,Personal Care,S06,Hyderabad,298,0,0,143,40
2023-04-12,P024,Body Wash,Personal Care,S06,Hyderabad,234,5,0,91,52
2023-04-13,P024,Body Wash,Personal Care,S06,Hyderabad,262,8,0,47,44
2023-04-14,P024,Body Wash,Personal Care,S06,Hyderabad,268,5,0,97,40
2023-04-15,P024,Body Wash,Personal Care,S06,Hyderabad,224,5,0,26,71
2023-04-16,P024,Body Wash,Personal Care,S06,Hyderabad,196,25,1,142,106
2023-04-17,P024,Body Wash,Personal Care,S06,Hyderabad,277,0,0,113,29
2023-04-18,P024,Body Wash,Personal Care,S06,Hyderabad,270,0,0,80,33
2023-04-19,P024,Body Wash,Personal Care,S06,Hyderabad,272,5,0,40,40
2023-04-20,P024,Body Wash,Personal Care,S06,Hyderabad,277,0,0,125,45
2023-04-21,P024,Body Wash,Personal Care,S06,Hyderabad,247,5,0,103,22
2023-04-22,P024,Body Wash,Personal Care,S06,Hyderabad,290,0,0,37,66
2023-04-23,P024,Body Wash,Personal Care,S06,Hyderabad,234,0,0,101,63
2023-04-24,P024,Body Wash,Personal Care,S06,Hyderabad,269,0,0,65,36
2023-04-25,P024,Body Wash,Personal Care,S06,Hyderabad,231,5,0,103,53
2023-04-26,P024,Body Wash,Personal Care,S06,Hyderabad,253,5,0,65,38
2023-04-27,P024,Body Wash,Personal Care,S06,Hyderabad,283,0,0,20,45
2023-04-28,P024,Body Wash,Personal Care,S06,Hyderabad,264,5,0,109,36
2023-04-29,P024,Body Wash,Personal Care,S06,Hyderabad,259,5,0,63,46
2023-04-30,P024,Body Wash,Personal Care,S06,Hyderabad,280,8,0,132,59
2023-05-01,P024,Body Wash,Personal Care,S06,Hyderabad,241,0,0,240,33
2023-05-02,P024,Body Wash,Personal Care,S06,Hyderabad,233,25,1,150,90
2023-05-03,P024,Body Wash,Personal Care,S06,Hyderabad,281,0,0,112,38
2023-05-04,P024,Body Wash,Personal Care,S06,Hyderabad,214,8,0,65,47
2023-05-05,P024,Body Wash,Personal Care,S06,Hyderabad,272,0,0,30,35
2023-05-06,P024,Body Wash,Personal Care,S06,Hyderabad,244,5,0,115,49
2023-05-07,P024,Body Wash,Personal Care,S06,Hyderabad,242,20,1,118,107
2023-05-08,P024,Body Wash,Personal Care,S06,Hyderabad,300,0,0,223,44
2023-05-09,P024,Body Wash,Personal Care,S06,Hyderabad,196,25,1,121,102
2023-05-10,P024,Body Wash,Personal Care,S06,Hyderabad,231,5,0,66,55
2023-05-11,P024,Body Wash,Personal Care,S06,Hyderabad,229,20,1,134,68
2023-05-12,P024,Body Wash,Personal Care,S06,Hyderabad,276,8,0,87,47
2023-05-13,P024,Body Wash,Personal Care,S06,Hyderabad,283,5,0,20,67
2023-05-14,P024,Body Wash,Personal Care,S06,Hyderabad,301,0,0,146,44
2023-05-15,P024,Body Wash,Personal Care,S06,Hyderabad,320,0,0,114,32
2023-05-16,P024,Body Wash,Personal Care,S06,Hyderabad,290,0,0,80,34
2023-05-17,P024,Body Wash,Personal Care,S06,Hyderabad,274,0,0,43,37
2023-05-18,P024,Body Wash,Personal Care,S06,Hyderabad,305,0,0,89,38
2023-05-19,P024,Body Wash,Personal Care,S06,Hyderabad,272,0,0,56,33
2023-05-20,P024,Body Wash,Personal Care,S06,Hyderabad,253,10,1,123,82
2023-05-21,P024,Body Wash,Personal Care,S06,Hyderabad,241,8,0,69,54
2023-05-22,P024,Body Wash,Personal Care,S06,Hyderabad,271,5,0,141,31
2023-05-23,P024,Body Wash,Personal Care,S06,Hyderabad,231,10,1,82,59
2023-05-24,P024,Body Wash,Personal Care,S06,Hyderabad,249,0,0,30,52
2023-05-25,P024,Body Wash,Personal Care,S06,Hyderabad,270,0,0,95,31
2023-05-26,P024,Body Wash,Personal Care,S06,Hyderabad,343,0,0,61,34
2023-05-27,P024,Body Wash,Personal Care,S06,Hyderabad,303,0,0,116,46
2023-05-28,P024,Body Wash,Personal Care,S06,Hyderabad,196,25,1,104,112
2023-05-29,P024,Body Wash,Personal Care,S06,Hyderabad,233,5,0,54,50
2023-05-30,P024,Body Wash,Personal Care,S06,Hyderabad,246,5,0,21,33
2023-05-31,P024,Body Wash,Personal Care,S06,Hyderabad,226,20,1,109,73
2023-06-01,P024,Body Wash,Personal Care,S06,Hyderabad,254,8,0,179,31
2023-06-02,P024,Body Wash,Personal Care,S06,Hyderabad,286,5,0,152,27
2023-06-03,P024,Body Wash,Personal Care,S06,Hyderabad,282,5,0,115,37
2023-06-04,P024,Body Wash,Personal Care,S06,Hyderabad,249,5,0,67,48
2023-06-05,P024,Body Wash,Personal Care,S06,Hyderabad,197,20,1,91,63
2023-06-06,P024,Body Wash,Personal Care,S06,Hyderabad,285,0,0,66,25
2023-06-07,P024,Body Wash,Personal Care,S06,Hyderabad,300,0,0,27,39
2023-06-08,P024,Body Wash,Personal Care,S06,Hyderabad,263,0,0,104,36
2023-06-09,P024,Body Wash,Personal Care,S06,Hyderabad,249,8,0,72,32
2023-06-10,P024,Body Wash,Personal Care,S06,Hyderabad,269,0,0,29,43
2023-06-11,P024,Body Wash,Personal Care,S06,Hyderabad,280,0,0,96,35
2023-06-12,P024,Body Wash,Personal Care,S06,Hyderabad,295,0,0,62,34
2023-06-13,P024,Body Wash,Personal Care,S06,Hyderabad,268,8,0,38,24
2023-06-14,P024,Body Wash,Personal Care,S06,Hyderabad,259,0,0,106,30
2023-06-15,P024,Body Wash,Personal Care,S06,Hyderabad,296,5,0,190,29
2023-06-16,P024,Body Wash,Personal Care,S06,Hyderabad,274,0,0,162,28
2023-06-17,P024,Body Wash,Personal Care,S06,Hyderabad,307,5,0,131,31
2023-06-18,P024,Body Wash,Personal Care,S06,Hyderabad,236,5,0,79,52
2023-06-19,P024,Body Wash,Personal Care,S06,Hyderabad,278,0,0,47,32
2023-06-20,P024,Body Wash,Personal Care,S06,Hyderabad,279,5,0,145,28
2023-06-21,P024,Body Wash,Personal Care,S06,Hyderabad,279,0,0,118,27
2023-06-22,P024,Body Wash,Personal Care,S06,Hyderabad,221,8,0,210,39
2023-06-23,P024,Body Wash,Personal Care,S06,Hyderabad,276,0,0,182,28
2023-06-24,P024,Body Wash,Personal Care,S06,Hyderabad,246,5,0,135,47
2023-06-25,P024,Body Wash,Personal Care,S06,Hyderabad,302,0,0,106,29
2023-06-26,P024,Body Wash,Personal Care,S06,Hyderabad,221,8,0,65,41
2023-06-27,P024,Body Wash,Personal Care,S06,Hyderabad,294,0,0,35,30
2023-06-28,P024,Body Wash,Personal Care,S06,Hyderabad,265,5,0,125,33
2023-06-29,P024,Body Wash,Personal Care,S06,Hyderabad,242,10,1,69,56
2023-06-30,P024,Body Wash,Personal Care,S06,Hyderabad,292,0,0,39,30
2023-07-01,P024,Body Wash,Personal Care,S06,Hyderabad,275,5,0,138,32
2023-07-02,P024,Body Wash,Personal Care,S06,Hyderabad,248,5,0,96,42
2023-07-03,P024,Body Wash,Personal Care,S06,Hyderabad,300,0,0,70,26
2023-07-04,P024,Body Wash,Personal Care,S06,Hyderabad,270,5,0,25,45
2023-07-05,P024,Body Wash,Personal Care,S06,Hyderabad,327,0,0,121,26
2023-07-06,P024,Body Wash,Personal Care,S06,Hyderabad,343,0,0,102,19
2023-07-07,P024,Body Wash,Personal Care,S06,Hyderabad,265,5,0,68,34
2023-07-08,P024,Body Wash,Personal Care,S06,Hyderabad,262,0,0,33,35
2023-07-09,P024,Body Wash,Personal Care,S06,Hyderabad,268,5,0,139,27
2023-07-10,P024,Body Wash,Personal Care,S06,Hyderabad,213,5,0,96,43
2023-07-11,P024,Body Wash,Personal Care,S06,Hyderabad,256,5,0,60,36
2023-07-12,P024,Body Wash,Personal Care,S06,Hyderabad,240,8,0,24,36
2023-07-13,P024,Body Wash,Personal Care,S06,Hyderabad,220,5,0,137,32
2023-07-14,P024,Body Wash,Personal Care,S06,Hyderabad,266,5,0,107,30
2023-07-15,P024,Body Wash,Personal Care,S06,Hyderabad,310,5,0,173,25
2023-07-16,P024,Body Wash,Personal Care,S06,Hyderabad,254,5,0,131,42
2023-07-17,P024,Body Wash,Personal Care,S06,Hyderabad,266,5,0,98,33
2023-07-18,P024,Body Wash,Personal Care,S06,Hyderabad,331,0,0,73,25
2023-07-19,P024,Body Wash,Personal Care,S06,Hyderabad,300,5,0,49,24
2023-07-20,P024,Body Wash,Personal Care,S06,Hyderabad,320,0,0,20,29
2023-07-21,P024,Body Wash,Personal Care,S06,Hyderabad,196,25,1,125,72
2023-07-22,P024,Body Wash,Personal Care,S06,Hyderabad,268,0,0,190,26
2023-07-23,P024,Body Wash,Personal Care,S06,Hyderabad,272,0,0,147,43
2023-07-24,P024,Body Wash,Personal Care,S06,Hyderabad,267,0,0,114,33
2023-07-25,P024,Body Wash,Personal Care,S06,Hyderabad,290,0,0,88,26
2023-07-26,P024,Body Wash,Personal Care,S06,Hyderabad,284,5,0,54,34
2023-07-27,P024,Body Wash,Personal Care,S06,Hyderabad,277,8,0,28,26
2023-07-28,P024,Body Wash,Personal Care,S06,Hyderabad,285,0,0,110,28
2023-07-29,P024,Body Wash,Personal Care,S06,Hyderabad,255,0,0,64,46
2023-07-30,P024,Body Wash,Personal Care,S06,Hyderabad,299,0,0,34,30
2023-07-31,P024,Body Wash,Personal Care,S06,Hyderabad,276,8,0,145,35
2023-08-01,P024,Body Wash,Personal Care,S06,Hyderabad,312,0,0,238,23
2023-08-02,P024,Body Wash,Personal Care,S06,Hyderabad,262,10,1,180,58
2023-08-03,P024,Body Wash,Personal Care,S06,Hyderabad,306,0,0,160,20
2023-08-04,P024,Body Wash,Personal Care,S06,Hyderabad,260,5,0,137,23
2023-08-05,P024,Body Wash,Personal Care,S06,Hyderabad,282,0,0,101,36
2023-08-06,P024,Body Wash,Personal Care,S06,Hyderabad,292,0,0,55,46
2023-08-07,P024,Body Wash,Personal Care,S06,Hyderabad,276,0,0,29,26
2023-08-08,P024,Body Wash,Personal Care,S06,Hyderabad,311,0,0,147,22
2023-08-09,P024,Body Wash,Personal Care,S06,Hyderabad,307,0,0,116,31
